name,class,RNA,Protein,reg_group
CCNYL1,CNLOH,0.5760056919293807,0.2961052433703211,Compensated
CCP110,Amp,0.6456543936520499,0.7656401415323686,Compensated
CCP110,del,0.5268203278181787,0.39465226545427257,Compensated
CCS,Amp,0.5618103465544586,0.03126746799652386,Intermediate/Other
CCS,CNLOH,0.9901781053594759,0.11578448817698671,Intermediate/Other
CCSER1,Amp,0.9947677500060909,0.4430580106197176,Compensated
CCSER1,CNLOH,0.4976874536607527,0.2933625219492272,Compensated
CCSER1,del,0.6263320894413185,0.4400319054014721,Compensated
CCT2,Amp,0.23180387120739004,0.9521954106456154,Compensated
CCT2,CNLOH,0.15659915842976396,0.004148929882691672,Intermediate/Other
CCT3,Amp,0.28063405443651235,0.7535998860164684,Compensated
CCT4,Amp,0.693918925181132,0.706122605457342,Compensated
CCT5,Amp,-0.5348825628334615,0.3803010228577879,Prot-comp.
CCT5,CNLOH,-0.283884604092791,0.3024546323136204,Prot-comp.
CCT6A,Amp,0.5697239576961561,0.6857335391908728,Compensated
CCT6A,CNLOH,0.28507974882576365,-0.021355380866223815,Intermediate/Other
CCT6B,Amp,0.1888047232506892,0.5656593821118374,Compensated
CCT6B,CNLOH,0.46423525581855146,0.18925827570576922,Compensated
CCT7,Amp,0.5988328179886235,0.8706017030772895,Compensated
CCT8,Amp,-0.41193780931913143,0.8030075715796947,Prot-comp.
CCT8,CNLOH,0.09045163991139585,0.1187902504023487,Intermediate/Other
CCT8,del,1.0133051140339302,1.1117957407340515,Compensated
CD14,Amp,0.011416541311262629,0.35626625647680826,Intermediate/Other
CD14,CNLOH,2.0197897352876075,0.25683195680443016,Compensated
CD14,del,2.650078197661761,1.793040228291208,Compensated
CD151,Amp,0.25283930344606464,0.6975912599185563,Compensated
CD276,Amp,0.16086171808990574,0.4047570961387369,Compensated
CD276,CNLOH,-9.540768387985015e-4,-0.48139455444866447,Intermediate/Other
CD276,del,-0.4581799110541649,-0.325649388713241,Hyper-responders
CD2AP,Amp,0.5747380698912278,0.3535322496816226,Compensated
CD2AP,CNLOH,0.27596010976071994,0.2751182973766515,Compensated
CD2BP2,Amp,0.38367022522005134,0.6108083202735468,Compensated
CD302,Amp,-0.04537367530980635,0.6319768497653557,Intermediate/Other
CD302,CNLOH,-0.31794060918424893,-0.1697045628317835,Hyper-responders
CD320,Amp,0.31518512763688,0.14593409631156662,Intermediate/Other
CD320,CNLOH,-0.9870933164291436,0.9328666127081624,Prot-comp.
CD320,del,0.7690026120380472,0.6976104484065602,Compensated
CD36,Amp,4.03616986148822,0.9521282279502166,Compensated
CD36,CNLOH,5.623700610125029,1.0616969812462071,Compensated
CD44,Amp,0.6159377704384822,1.1913891086737054,Compensated
CD44,CNLOH,-1.1412555030896123,-0.34482540903773623,Hyper-responders
CD46,Amp,0.23010006822662457,0.21275237024322635,Compensated
CD47,Amp,0.04469461152225232,0.18394081837497142,Intermediate/Other
CD47,CNLOH,0.23785855473791262,0.21052271418141416,Compensated
CD55,Amp,1.285941347095254,0.6646830355009257,Compensated
CD58,Amp,0.6651682820500402,0.6706349456896357,Compensated
CD58,CNLOH,0.05594004171842694,0.07788705560910422,Intermediate/Other
CD58,del,-0.5887577992363512,0.4490221731675498,Prot-comp.
CD59,Amp,1.0628481150140172,1.426174891834144,Compensated
CD59,CNLOH,-2.0957146652506515,-1.6004751625392934,Hyper-responders
CD63,Amp,0.19396290699650934,0.15140039284318507,Compensated
CD63,CNLOH,0.11454899519652016,1.1400797368800344,Intermediate/Other
CD81,Amp,0.3549741926127944,0.8468826460307528,Compensated
CD81,CNLOH,-1.0677737667644736,-0.6555980512263564,Hyper-responders
CD82,Amp,1.5266435955400193,0.6837149467859399,Compensated
CD82,CNLOH,-0.41878593124868185,0.30386332804124794,Prot-comp.
CD9,Amp,0.24910509472122638,0.3757286801867686,Compensated
CD9,CNLOH,-0.4040007065996696,-0.22954133538633867,Hyper-responders
CD99,Amp,1.7272487793173221,1.9524416334962482,Compensated
CD99,CNLOH,0.19309305751334652,0.7098662084352612,Compensated
CD99,del,-1.7081504155952343,-0.6987330867815229,Hyper-responders
CD99L2,Amp,0.7399428774811069,1.1170181802786208,Compensated
CD99L2,CNLOH,0.6652615381502895,0.9745432154064897,Compensated
CD99L2,del,0.4864751574954296,0.6090692290758614,Compensated
CDA,Amp,0.6333611508364132,0.025458645647626454,Intermediate/Other
CDA,CNLOH,0.547832661952452,0.26784701959577495,Compensated
CDA,del,-4.549268878340883,-4.908279788553883,Hyper-responders
CDAN1,Amp,0.4724993780384564,0.11580950607480867,Intermediate/Other
CDAN1,CNLOH,-0.14229207117347453,-0.21919425840493909,Intermediate/Other
CDC123,Amp,0.2866450341743522,0.47368510876039704,Compensated
CDC123,CNLOH,0.36572303935602324,1.1474673344281,Compensated
CDC123,del,0.8420755585192469,0.012687175437165576,Intermediate/Other
CDC16,Amp,0.13660256710847918,0.41354993256784567,Intermediate/Other
CDC16,CNLOH,-0.9225347762142565,-0.6902520008825273,Hyper-responders
CDC20,Amp,0.7928846878255086,0.7762026852054578,Compensated
CDC20,CNLOH,0.049340128842108005,0.6494581666492278,Intermediate/Other
CDC23,Amp,0.26621688770090507,0.23075691985555835,Compensated
CDC23,CNLOH,0.13954602318867831,0.44305515273707163,Intermediate/Other
CDC23,del,0.5801234335512189,0.09718773825922622,Intermediate/Other
CDC25B,Amp,0.5028747867625283,0.9918271466124078,Compensated
CDC25B,CNLOH,0.06882299514181753,-0.4952026231132195,Intermediate/Other
CDC25C,Amp,0.5398969741633576,0.2492385819135104,Compensated
CDC25C,CNLOH,-0.34025821366930276,0.31112982056169514,Prot-comp.
CDC25C,del,1.1780407442826546,0.6762411462224719,Compensated
CDC26,Amp,0.2979262010870958,0.5089767648008651,Compensated
CDC26,CNLOH,0.12110650953513769,0.25537148915267893,Intermediate/Other
CDC27,Amp,-0.1910250250974031,0.6238119588328565,Prot-comp.
CDC27,CNLOH,0.500316843649689,-0.05738663982426168,Intermediate/Other
CDC27,del,0.9913821273827355,0.18101253473682755,Compensated
CDC34,Amp,0.7035716705378434,0.2882350833823108,Compensated
CDC34,CNLOH,0.8064099043354229,0.9325755409482034,Compensated
CDC37,Amp,0.7268649946377601,0.5660067765604079,Compensated
CDC37,CNLOH,-0.1663054878995739,0.4897484033407564,Prot-comp.
CDC37,del,0.3527470556658513,0.19493554574166871,Compensated
CDC37L1,Amp,0.7223511080104721,0.6306319182029504,Compensated
CDC37L1,CNLOH,-0.8032873719339352,-0.42474084495527625,Hyper-responders
CDC40,Amp,0.13356162722714274,0.7923605861678935,Intermediate/Other
CDC40,CNLOH,-0.27501332965906783,0.19263767000544876,Prot-comp.
CDC42,Amp,1.2228635988749004,0.8005226246547968,Compensated
CDC42,CNLOH,0.3740795973460733,0.1486321394634023,Intermediate/Other
CDC42,del,0.8795822547714476,0.8838775566906923,Compensated
CDC42BPA,Amp,0.6205404291309464,0.31084384071108273,Compensated
CDC42BPA,del,0.3822098084134291,0.477333090206683,Compensated
CDC42BPB,Amp,0.4906912944567464,0.41963914077448217,Compensated
CDC42BPB,CNLOH,-0.3924097849619789,-0.2036554314400012,Hyper-responders
CDC42BPB,del,0.45284423544173613,0.32775764235244786,Compensated
CDC42BPG,Amp,0.988187565415828,0.5906022273494771,Compensated
CDC42BPG,CNLOH,0.6333341341114126,0.40521011817414104,Compensated
CDC42EP1,Amp,2.6368556916240324,0.3526924861728017,Compensated
CDC42EP1,CNLOH,-0.008047265447775405,0.17178829405837057,Intermediate/Other
CDC42EP1,del,1.480196536423176,1.7713379716376263,Compensated
CDC42EP4,Amp,0.11414468474591338,0.7205822382355938,Intermediate/Other
CDC42EP4,CNLOH,0.2417989306073397,-0.3439635400502179,RNA-comp.
CDC42EP4,del,1.140473871916048,0.15226092151184778,Compensated
CDC42SE1,Amp,0.40183792501038457,0.7280463467242497,Compensated
CDC45,Amp,0.7887555152471892,0.4473983054286561,Compensated
CDC45,CNLOH,0.21713704792553215,-0.527690244655779,RNA-comp.
CDC5L,Amp,0.1867933890979074,0.8090315156442891,Compensated
CDC5L,CNLOH,0.02220294069961449,0.4719315634470099,Intermediate/Other
CDC7,Amp,0.2788242434189207,1.1174487148836838,Compensated
CDC7,CNLOH,-0.1135787707282143,0.14140009579681495,Intermediate/Other
CDC7,del,0.7212566844711643,0.742647340163406,Compensated
CDC73,Amp,0.42142333820191435,0.9212360972159639,Compensated
CDCA3,Amp,0.4408681759465441,0.4776272573238397,Compensated
CDCA3,CNLOH,-0.8672358288392895,0.3656571553985197,Prot-comp.
CDCP1,Amp,0.49220934304820574,0.774007525521562,Compensated
CDCP1,CNLOH,-0.10426072255716021,-0.06988738281482448,Intermediate/Other
CDCP1,del,0.9330375139217686,0.30094953698977,Compensated
CDH1,Amp,0.8777840774504154,0.7004754764376289,Compensated
CDH1,CNLOH,-0.3964766400018637,-0.19209732926509795,Hyper-responders
CDH3,Amp,-0.26377215399849074,-0.38009784381532163,Hyper-responders
CDH3,CNLOH,-0.950614241934575,-0.39319663899781493,Hyper-responders
CDIPT,Amp,0.4052529685163433,0.6882968072238134,Compensated
CDK1,Amp,0.11559137936446148,0.38416836935316584,Intermediate/Other
CDK1,CNLOH,-0.26428694829488303,0.03757365890784005,Intermediate/Other
CDK10,Amp,0.4737575451224316,1.1268905286514355,Compensated
CDK10,CNLOH,0.9591201572156954,0.11548041956803093,Intermediate/Other
CDK11B,Amp,0.9735140681224874,0.7280986689092004,Compensated
CDK11B,CNLOH,0.4670074693850215,0.5416247236879482,Compensated
CDK12,Amp,0.198710513373921,0.9508221012382938,Compensated
CDK12,CNLOH,0.2889210226276736,-0.16633794955818834,RNA-comp.
CDK12,del,0.7640316551210399,0.09728684343144378,Intermediate/Other
CDK13,Amp,0.4840699968044647,0.8495129226651801,Compensated
CDK13,CNLOH,0.4078828579388739,0.8143220882806279,Compensated
CDK16,Amp,0.6269521687567834,0.5483462880808603,Compensated
CDK16,CNLOH,1.0028202204520502,0.33494537691518333,Compensated
CDK16,del,1.0384795560635611,0.8643805201109831,Compensated
CDK17,Amp,0.2037540715553143,0.36171675481317095,Compensated
CDK17,CNLOH,0.147834625374412,0.2626444784911167,Intermediate/Other
CDK17,del,0.437379373153832,0.16977302285680462,Compensated
CDK18,Amp,0.2207458247049321,0.5806879624061723,Compensated
CDK19,Amp,0.05760345851294266,0.3224417173041875,Intermediate/Other
CDK19,CNLOH,-0.2842886660659487,-0.05567835593270735,Intermediate/Other
CDK2,Amp,0.31540915496884114,0.61049823741272,Compensated
CDK2,CNLOH,0.1883449678099087,-0.36853964186830673,RNA-comp.
CDK2AP2,Amp,0.4203728432112507,0.24360643541776872,Compensated
CDK2AP2,CNLOH,0.8528231033625572,-0.6083999246441234,RNA-comp.
CDK4,Amp,0.055333558127689086,0.4288531428468148,Intermediate/Other
CDK4,CNLOH,-0.24844315474165532,0.6118409818621134,Prot-comp.
CDK5,Amp,0.47889646392272467,0.2860234633333629,Compensated
CDK5,CNLOH,0.680611116116258,-0.21470427215049517,RNA-comp.
CDK5,del,-0.317021386545772,0.17985928051063688,Prot-comp.
CDK5RAP1,Amp,0.3047241917232989,0.28745134853291254,Compensated
CDK5RAP2,Amp,0.8470005479047354,0.9268077433427667,Compensated
CDK5RAP2,CNLOH,0.3546145814694378,0.4084503647896367,Compensated
CDK5RAP3,Amp,1.9821311499308523,1.1073006035378532,Compensated
CDK5RAP3,CNLOH,-1.154390327503552,-0.3197423423873976,Hyper-responders
CDK5RAP3,del,-1.632510110494117,1.2420108450001337,Prot-comp.
CDK6,Amp,0.8560765656033258,1.0222859384119787,Compensated
CDK7,Amp,-0.047185212521096864,0.3054883395774526,Intermediate/Other
CDK7,CNLOH,-0.27893403682886925,0.18994379107386528,Prot-comp.
CDK7,del,1.2100655357300534,0.43526659416977087,Compensated
CDK8,Amp,0.15006919319834033,0.12024175346711985,Intermediate/Other
CDK9,Amp,0.884904055125001,0.75821420221936,Compensated
CDK9,CNLOH,-0.13053475936999798,0.2862722959147528,Intermediate/Other
CDKAL1,Amp,-0.17421363187470285,0.3339380236007993,Prot-comp.
CDKAL1,CNLOH,-0.21269136217427093,-0.16223067103677324,Hyper-responders
CDKAL1,del,0.6883869815252166,0.8058694687041555,Compensated
CDKN1A,Amp,0.0035033730868621604,0.4861198661543497,Intermediate/Other
CDKN1A,CNLOH,0.051095608280741445,0.3202444768219984,Intermediate/Other
CDKN1A,del,1.40779768038898,0.375856564574627,Compensated
CDKN1B,Amp,0.3117066188341865,0.6016182340815308,Compensated
CDKN1B,CNLOH,-1.5659385119127078,0.26104246147010113,Prot-comp.
CDKN1C,Amp,0.7307579779784172,1.0419356719096111,Compensated
CDKN1C,CNLOH,-3.1497203728427356,-0.5153725899238514,Hyper-responders
CDKN2A,Amp,3.0208212497461364,0.23633682356530128,Compensated
CDKN2A,CNLOH,-2.155827180088468,0.6640435401215203,Prot-comp.
CDKN2AIP,Amp,0.32332312567633426,0.1430839704465746,Intermediate/Other
CDKN2AIP,CNLOH,0.33203649659262496,-0.2891095559798516,RNA-comp.
CDKN2AIP,del,1.151087057326189,0.3790261621527127,Compensated
CDKN2AIPNL,Amp,-0.34276790418752595,-0.2077665924199481,Hyper-responders
CDKN2AIPNL,CNLOH,0.5580093237023134,1.0021063184980943,Compensated
CDKN2AIPNL,del,0.8667912407906775,0.7779324130322914,Compensated
CDKN2C,Amp,0.28581860303511175,0.16761505701485185,Compensated
CDKN2C,CNLOH,1.3183707804060432,0.8690524414575898,Compensated
CDKN2C,del,-1.4420707991650326,-0.24190291489944282,Hyper-responders
CDKN3,Amp,0.2572893996689974,0.5327659801329688,Compensated
CDKN3,CNLOH,0.5295101111404957,-0.2813284198780046,RNA-comp.
CDR2,Amp,0.12738598104483284,0.41265490321680487,Intermediate/Other
CDR2L,Amp,-0.24842414062263274,0.8698501562688643,Prot-comp.
CDR2L,CNLOH,0.7856266406518543,-0.39883352891370843,RNA-comp.
CDR2L,del,1.3921659560624704,0.5193763928577078,Compensated
CDS1,Amp,1.1077101890004164,0.884864004471879,Compensated
CDS1,CNLOH,-0.47647647488291184,-0.44273535410176984,Hyper-responders
CDS1,del,-0.40417794807419527,-0.2806663067646239,Hyper-responders
CDS2,Amp,0.06318400066131247,0.6164123898876395,Intermediate/Other
CDS2,CNLOH,-0.11372542739277378,-0.6358266379725531,Intermediate/Other
CDV3,Amp,0.3687991094722079,0.23109083137726144,Compensated
CDV3,CNLOH,0.07342660048561025,-0.2169217768245154,Intermediate/Other
CDV3,del,-2.6851975735161866,0.34041495365491103,Prot-comp.
CDX2,Amp,-0.7344312132921189,-0.8845478128736985,Hyper-responders
CEACAM1,Amp,0.50285935297656,0.05763733225021944,Intermediate/Other
CEACAM1,CNLOH,-0.6423055569716493,0.29108841901029503,Prot-comp.
CEACAM1,del,-0.11313755923498392,1.8074331603758407,Intermediate/Other
CEACAM5,Amp,0.6892418092414536,-0.7146073571711482,RNA-comp.
CEACAM5,CNLOH,-1.741786140317945,-2.2458937345789654,Hyper-responders
CEACAM5,del,2.2958599869694583,4.1806209548382824,Compensated
CEBPZ,Amp,0.4243155678009225,1.1904668018406739,Compensated
CEBPZ,del,0.6757773110917179,-0.9183625514712431,RNA-comp.
CEBPZOS,Amp,0.5798930337098397,1.0817401703891876,Compensated
CEBPZOS,del,-0.3797074207842106,0.2911844701542361,Prot-comp.
CELF1,Amp,0.6167096876245364,0.7066998284930675,Compensated
CELF1,CNLOH,0.5049940863913742,-0.32069046413026703,RNA-comp.
CELF2,Amp,0.14650513496821715,1.463383281471856,Intermediate/Other
CELF2,CNLOH,-1.4424261244520664,-0.6051991589487682,Hyper-responders
CELF2,del,-0.9719530427597768,-0.6393287969490143,Hyper-responders
CELSR1,Amp,1.2695537451096253,1.066486332520482,Compensated
CELSR1,CNLOH,-1.4526173356896912,-0.4540080270628977,Hyper-responders
CELSR1,del,1.1831548386820996,0.5032958630912434,Compensated
CELSR2,Amp,0.4762414371104539,0.3580055754568689,Compensated
CELSR2,CNLOH,0.7006269001397188,0.8094532300887086,Compensated
CELSR2,del,0.050551427558028994,0.4767200739950781,Intermediate/Other
CEMIP,Amp,0.33266839167840206,0.4878211459321299,Compensated
CEMIP,CNLOH,0.5797887453685558,0.33496991098687673,Compensated
CEMIP2,Amp,0.6599357360661311,1.2381904616610862,Compensated
CEMIP2,CNLOH,-1.1582067986665687,-0.7735036287152532,Hyper-responders
CENPB,Amp,0.4465115122986127,0.8972400432405079,Compensated
CENPB,CNLOH,0.47450870682114243,-0.1650860723066263,RNA-comp.
CENPE,Amp,0.18139110524711938,0.15678152496240155,Compensated
CENPE,CNLOH,-0.3176898286169284,-0.39849495084486297,Hyper-responders
CENPE,del,0.75470246541509,0.9356727888528695,Compensated
CENPF,Amp,0.4028692294915194,0.7836230409906094,Compensated
CENPH,Amp,-0.2590903826369745,0.6863751362052655,Prot-comp.
CENPH,CNLOH,-0.1749517021378383,-0.16413902045383133,Hyper-responders
CENPH,del,0.5268836562101598,0.3643147718725601,Compensated
CENPK,Amp,-0.1498158416956309,0.5803837563178296,Intermediate/Other
CENPK,CNLOH,-0.12451438861786845,-0.06440092763449687,Intermediate/Other
CENPM,Amp,1.0479453680522073,0.8907744040182657,Compensated
CENPM,CNLOH,-0.20290594264883513,-0.39376045330584686,Hyper-responders
CENPM,del,1.0014126356661,-0.006402936574131712,Intermediate/Other
CEP104,Amp,0.5981468320661483,0.5114246615910161,Compensated
CEP104,CNLOH,-0.06231726689673828,0.038761457870255686,Intermediate/Other
CEP104,del,0.23906897635183355,-0.09310925045873775,Intermediate/Other
CEP131,Amp,0.09543892691568145,1.31081049759606,Intermediate/Other
CEP131,CNLOH,0.7084539994947698,-0.751047899116337,RNA-comp.
CEP131,del,0.9884682484688881,-0.5508004967573964,RNA-comp.
CEP164,Amp,0.39549417774227413,0.5921292050906035,Compensated
CEP164,CNLOH,-0.25273487166619213,0.07110079721101521,Intermediate/Other
CEP170,Amp,0.057190794087270846,0.13050150890317846,Intermediate/Other
CEP170,del,1.4728243435819894,1.4293850203217062,Compensated
CEP170B,Amp,0.264591822829243,0.33865392786444454,Compensated
CEP170B,CNLOH,-0.5613761495055606,-0.20384260555924819,Hyper-responders
CEP170B,del,0.3203409673455956,0.09240440781945836,Intermediate/Other
CEP192,Amp,0.22293529991785294,0.6951396360427293,Compensated
CEP192,CNLOH,-0.0809310852653643,0.16781758495347426,Intermediate/Other
CEP192,del,0.04610166424949724,0.7174030394432246,Intermediate/Other
CEP250,Amp,0.1629540608193759,0.7445872327854988,Compensated
CEP350,Amp,0.5598275969767496,0.5322747701839092,Compensated
CEP41,Amp,0.5491916920653785,0.582843294815018,Compensated
CEP41,del,-0.3482813142148605,0.19248731775562933,Prot-comp.
CEP44,Amp,-0.022251286162454642,0.39313232713156826,Intermediate/Other
CEP44,CNLOH,0.12889004427250955,-0.02474443941307343,Intermediate/Other
CEP44,del,0.9064289647773817,0.7667493715072389,Compensated
CEP55,Amp,0.05531587802238136,0.2765012523692565,Intermediate/Other
CEP55,CNLOH,-0.02878491658293758,0.4525653380016308,Intermediate/Other
CEP55,del,1.198865297086345,0.9965954583919143,Compensated
CEP72,Amp,0.3329816358903218,0.407996073407775,Compensated
CEP72,CNLOH,-0.26212164698869933,-0.6757633193013282,Hyper-responders
CEP76,Amp,0.47941351232884377,1.4404678297523363,Compensated
CEP76,CNLOH,-0.1410036164841902,0.3016271591819188,Intermediate/Other
CEP76,del,0.01719250300182995,0.40053679026652245,Intermediate/Other
CEP78,Amp,0.4656752997484053,0.3858017183560458,Compensated
CEP78,CNLOH,-0.041674207983493056,0.446758098815402,Intermediate/Other
CEP83,Amp,0.14170893384450062,0.502199977784983,Intermediate/Other
CEP83,CNLOH,0.39382192902933855,0.3697608886037062,Compensated
CEP83,del,0.4743056437719321,0.8205364989901324,Compensated
CEP85,Amp,0.3351091623328504,0.5023127519177206,Compensated
CEP85,CNLOH,-0.16502904425452797,0.1863568309300091,Prot-comp.
CEP85,del,1.1448398264537314,0.7037513790415083,Compensated
CEP97,Amp,0.43755030170996534,0.5483133914933114,Compensated
CEP97,CNLOH,-0.5360674692819238,-0.3360667330042897,Hyper-responders
CEP97,del,0.4748787681047383,1.134766222454604,Compensated
CEPT1,Amp,0.26131415941896774,0.6062546186159449,Compensated
CEPT1,CNLOH,0.37166149319375213,0.37456545753694725,Compensated
CEPT1,del,-0.15799567570730133,0.22498141100915015,Prot-comp.
CERS2,Amp,0.3409367409760393,0.6979263114223269,Compensated
CERS5,Amp,0.34145463077443183,0.3078464884422284,Compensated
CERS5,CNLOH,0.0025180753743838657,0.2480939266706507,Intermediate/Other
CERS6,Amp,1.0412512535879985,0.8716281858970598,Compensated
CERS6,CNLOH,0.5213151135469787,0.2432802156154096,Compensated
CERT1,Amp,0.16273512060922551,0.28753738907225146,Compensated
CERT1,CNLOH,-0.24465420913956504,-0.09149287422681264,Intermediate/Other
CERT1,del,0.9631949351424178,0.5296535351700556,Compensated
CES2,Amp,0.4258499389711498,-0.14849467478211337,Intermediate/Other
CES2,CNLOH,-1.0688440383720763,-1.114819847564572,Hyper-responders
CETN2,Amp,2.0430805654140833,1.6521313452200057,Compensated
CETN2,CNLOH,0.8265942164937666,1.8262679819104926,Compensated
CETN2,del,-0.8350981340823094,-1.601795396813012,Hyper-responders
CETN3,Amp,-0.12486130572546794,0.742611525420085,Intermediate/Other
CETN3,CNLOH,-0.16192083534793808,-0.28467939873365966,Hyper-responders
CETN3,del,0.8415697784147953,-0.2257463017424175,RNA-comp.
CFAP20,Amp,0.3097252444503114,0.7073312119195287,Compensated
CFAP20,CNLOH,-0.018018447329703396,-0.08202091568765343,Intermediate/Other
CFAP298,Amp,-0.12646854523977516,0.7141459556634142,Intermediate/Other
CFAP298,CNLOH,-0.06438054055190125,-0.2198726821195322,Intermediate/Other
CFAP298,del,0.5583906885615517,0.7875546749570435,Compensated
CFAP36,Amp,0.421819203742225,0.3775960959150154,Compensated
CFAP410,Amp,-0.5348654723528683,0.603658396734849,Prot-comp.
CFAP410,CNLOH,0.08821926617644309,0.16953605965515234,Intermediate/Other
CFAP410,del,0.5801929854788118,0.623202529193198,Compensated
CFAP97,Amp,0.4941498643782303,0.48569566602623226,Compensated
CFAP97,CNLOH,-0.2649479249564677,0.02377912769843754,Intermediate/Other
CFAP97,del,0.20153499806017072,0.6881051409193198,Compensated
CFDP1,Amp,-0.16138660819621753,0.3811646629041027,Prot-comp.
CFDP1,CNLOH,0.4841788102660592,0.2922999783438831,Compensated
CFL1,Amp,0.5647539624452478,0.45319890327862417,Compensated
CFL1,CNLOH,-0.9001021880626872,0.23843190550660304,Prot-comp.
CFL2,Amp,0.07140799593748676,0.1750651198433948,Intermediate/Other
CFL2,CNLOH,0.0951084558084904,0.21747056631328376,Intermediate/Other
CFTR,Amp,0.09803320851565317,0.8416192895102135,Intermediate/Other
CFTR,CNLOH,0.768772707213984,-0.7418842138330832,RNA-comp.
CFTR,del,-0.5670842755166411,0.386176901397287,Prot-comp.
CGGBP1,Amp,0.14219921544749414,0.27314996744819475,Intermediate/Other
CGGBP1,CNLOH,-0.02964767366744543,0.4199980071235679,Intermediate/Other
CGGBP1,del,0.40855144505031127,0.4700564846969011,Compensated
CGN,Amp,0.7762131877541589,0.5512285953258061,Compensated
CGNL1,Amp,-2.0685750588051426,0.4107038779006805,Prot-comp.
CGNL1,CNLOH,1.818565971670101,0.540955462585831,Compensated
CGREF1,Amp,-0.39625200408048217,0.6983125061564954,Prot-comp.
CHAC2,Amp,0.7394692358817211,0.8021676666000219,Compensated
CHAF1B,Amp,-0.21388569208656333,0.7149848420612822,Prot-comp.
CHAF1B,CNLOH,-0.053350016256138715,-0.07883321267615495,Intermediate/Other
CHAF1B,del,0.4597343313374299,0.9970968345445899,Compensated
CHAMP1,Amp,0.6759516540065235,0.5640249218823656,Compensated
CHAMP1,CNLOH,-0.9474152514252011,-0.5503579293538762,Hyper-responders
CHCHD1,Amp,0.3811061412835224,0.7535134120444547,Compensated
CHCHD1,CNLOH,-0.11964535283517888,0.2474897737486547,Intermediate/Other
CHCHD2,Amp,0.4597027145825545,0.6309990748445,Compensated
CHCHD2,CNLOH,0.013801678975510538,-0.055554170299627746,Intermediate/Other
CHCHD3,Amp,0.38499946829976583,0.9853726908615558,Compensated
CHCHD3,CNLOH,-0.05424438488859164,0.7983106432303237,Intermediate/Other
CHCHD3,del,0.4662448656708872,1.4874667354200706,Compensated
CHCHD4,Amp,0.2710270301750677,0.818082370919243,Compensated
CHCHD4,CNLOH,-0.06591111514351282,0.046534504469343305,Intermediate/Other
CHCHD4,del,0.26684892951190053,1.0603788178715083,Compensated
CHCHD5,Amp,0.8980219306260626,0.8888783342125202,Compensated
CHCHD6,Amp,0.19236822164928785,0.3632999198854924,Compensated
CHCHD6,CNLOH,-0.1500622041678686,-0.23364425238141728,Hyper-responders
CHCHD7,Amp,0.04723868904250114,0.4063002124863573,Intermediate/Other
CHCHD7,CNLOH,0.3848658294087928,0.2844819927748524,Compensated
CHD1,Amp,0.21005222501942356,0.4269010968359862,Compensated
CHD1,CNLOH,-0.3000710205344913,-0.3783293938671093,Hyper-responders
CHD1,del,0.18488918684633704,0.08829165770134595,Intermediate/Other
CHD1L,Amp,0.5935249502946387,0.5013199725367008,Compensated
CHD2,Amp,0.48937499530784623,0.7169648453583566,Compensated
CHD2,CNLOH,-0.24642290448292467,-0.05515262303085169,Intermediate/Other
CHD4,Amp,0.7692862291230347,0.9269682075948653,Compensated
CHD4,CNLOH,-0.2005593895617236,0.04915962249981849,Intermediate/Other
CHD7,Amp,0.30741348038363125,0.7076812929388799,Compensated
CHD7,CNLOH,0.6338705165988987,0.44209659106610644,Compensated
CHD8,Amp,0.5160790848246174,0.8880376773477077,Compensated
CHD8,CNLOH,-0.45934118603264196,0.4087385561629786,Prot-comp.
CHDH,Amp,0.20082896235733308,-0.0742076582566917,Intermediate/Other
CHDH,CNLOH,0.29851022034699687,-0.49458685838005256,RNA-comp.
CHDH,del,0.33148386642540595,0.6628029247184509,Compensated
CHEK1,Amp,0.09765024227042374,0.5787914540732991,Intermediate/Other
CHEK1,CNLOH,-0.06634155191491457,0.26942795593181945,Intermediate/Other
CHEK2,Amp,0.05025640880180626,0.2115090772402416,Intermediate/Other
CHEK2,CNLOH,0.25779371190068656,0.12763751445805419,Intermediate/Other
CHEK2,del,1.188323642477417,0.1379539978928066,Intermediate/Other
CHERP,Amp,0.6390913715417312,0.6643017109030345,Compensated
CHFR,Amp,0.03188747100860573,0.5997078607885408,Intermediate/Other
CHFR,CNLOH,0.3788083739413819,0.772918546303946,Compensated
CHIC2,Amp,0.5404004341526039,0.31720912006362645,Compensated
CHIC2,CNLOH,0.1819942777025634,0.09923541256400416,Intermediate/Other
CHIC2,del,1.76810733644092,1.2561247416561006,Compensated
CHID1,Amp,0.008698124555159753,0.37230692403766363,Intermediate/Other
CHKA,Amp,0.2503934273353234,0.6102926016774995,Compensated
CHKA,CNLOH,1.1198298122576456,0.8396840819957139,Compensated
CHKB,Amp,0.39294783001621686,0.4944401107391806,Compensated
CHKB,CNLOH,-1.3093888249200896,-0.2495565771295434,Hyper-responders
CHKB,del,-0.6027588472766918,0.6244896300578799,Prot-comp.
CHM,Amp,0.3686322613820742,1.2285178312044367,Compensated
CHM,CNLOH,-0.5183804468383748,0.4519135611202277,Prot-comp.
CHM,del,1.1679712442191585,-0.0509891018737888,Intermediate/Other
CHMP1A,Amp,0.11601430742534938,0.3215633343072907,Intermediate/Other
CHMP1A,CNLOH,0.7855705197796081,0.5487363731861215,Compensated
CHMP1B,Amp,0.08119310474878383,0.7964969972785113,Intermediate/Other
